word|wordRepr|freq
plaisante|plaisante|211.9488299342047
plaisanterie|plaisanterie|150.797559718607
plaisantes|plaisantes|146.02977237027545
plaisir|plaisir|2120.28534088646
plaisirs|plaisirs|186.63381522061
plan|plan|1052.9652640593054
planche|planche|137.22067311922982
plancher|plancher|207.58207814495546
planches|planches|166.49576846556627
planque|planque|127.3794690250499
plans|plans|277.4813639832605
plante|plante|165.9141696540277
planter|planter|124.857067575067
plantes|plantes|206.91617632938335
planté|plante|200.59902580357522
planète|planete|413.412866965435
plaque|plaque|245.7848652026135
plaques|plaques|147.80466356916358
plastique|plastique|216.9316428369152
plat|plat|564.7363240683089
plate|plate|117.90916037957638
plateau|plateau|337.008225360064
plats|plats|199.0690767444915
plaît|plait|3056.22285952378
plein|plein|2345.9937791016832
pleine|pleine|1214.37597808495
pleines|pleines|224.872302768555
pleins|pleins|313.4086389041034
pleurait|pleurait|186.523400888453
pleure|pleure|468.054459222421
pleurer|pleurer|687.065569582177
pleures|pleures|109.236784172733
pleurs|pleurs|115.340543703153
pleuré|pleure|164.560430181657
pleut|pleut|169.953853933704
pli|pli|116.080048671805
plis|plis|143.66038727234
plomb|plomb|169.459642129379
plonge|plonge|138.36992097845
plonger|plonger|131.81437881792
plongé|plonge|110.007297210527
plu|plu|234.553257161635
pluie|pluie|848.105330543895
plume|plume|224.42574869890925
plumes|plumes|191.00365101304226
plus|plus|50092.34653130454
plusieurs|plusieurs|1616.822998968479
plutôt|plutot|2695.96590168172
plâtre|platre|108.33828156325407
pneus|pneus|109.0970155355
poche|poche|758.3745913322052
poches|poches|317.38215769962653
pognon|pognon|141.785041133053
poids|poids|677.032157605518
poignet|poignet|186.751852336492
poignets|poignets|102.805401788345
poignée|poignee|263.13452662644
poil|poil|384.131196575772
poils|poils|248.655332160282
poing|poing|335.543516211142
poings|poings|177.366402039447
point|point|3163.2387340424875
pointe|pointe|530.0190173413807
pointes|pointes|102.97619769979599
points|points|492.005731328569
pois|pois|119.670657159003
poison|poison|156.417079105582
poisson|poisson|460.411091586409
poissons|poissons|287.63025987877126
poitrine|poitrine|684.503082501967
poli|poli|143.2069508781644
police|police|1966.6621482739909
policier|policier|210.80431290627962
policiers|policiers|152.0626547903219
politesse|politesse|121.985304813809
politique|politique|932.654051415414
politiques|politiques|261.2531922624189
polonais|polonais|169.6750187082805
pomme|pomme|369.5675331958581
pommes|pommes|325.4062457405773
pompe|pompe|170.320242076066
pompes|pompes|162.76484826586037
pompiers|pompiers|111.51697646157221
pont|pont|686.248273704425
ponts|ponts|121.667653620721
populaire|populaire|217.781542932649
population|population|210.942268805677
porc|porc|227.354458011756
porche|porche|100.207226486971
port|port|516.98442812583
porta|porta|98.3413228051971
portable|portable|178.051545127735
portaient|portaient|172.657904786693
portail|portail|163.33667280044
portait|portait|764.966223417694
portant|portant|340.4140759028304
porte|porte|5473.41707746143
portefeuille|portefeuille|198.694140244412
portent|portent|171.69849672772
porter|porter|907.2886774626772
portes|portes|805.342043678108
portez|portez|104.93784469575
portière|portiere|182.450001702003
portrait|portrait|344.51467790112264
portraits|portraits|103.27767775144285
porté|porte|324.828432981264
portée|portee|363.7855619352755
posa|posa|369.190228613549
posait|posait|196.102477037972
posant|posant|97.1944307590864
pose|pose|751.856593873993
poser|poser|810.505419833276
posez|posez|145.780495769802
position|position|599.14816037149
possession|possession|196.092683555936
possibilité|possibilite|199.032616589936
possibilités|possibilites|110.67955748043
possible|possible|2302.265990051989
possibles|possibles|128.5178319185182
possède|possede|207.554351462915
possédait|possedait|132.873871587694
posséder|posseder|107.509021505156
poste|poste|820.6463227154643
postes|postes|150.89963001292102
posé|pose|558.224622116035
posée|posee|243.1641795105433
posées|posees|98.1313791066342
pot|pot|318.517085565391
pote|pote|484.114024935199
potes|potes|182.845239484317
pots|pots|109.120215706119
poubelle|poubelle|138.047947593815
poubelles|poubelles|104.942000977573
pouce|pouce|234.65152913460153
poudre|poudre|277.0660030975555
poule|poule|220.855645813821
poules|poules|155.660311511773
poulet|poulet|257.701207692133
poulets|poulets|108.375258652054
pouls|pouls|116.516994374214
poumons|poumons|164.974699583647
poupée|poupee|223.207085442629
pour|pour|73173.02658429733
pourquoi|pourquoi|13713.139780759882
pourra|pourra|673.919486819874
pourrai|pourrai|383.910214270856
pourraient|pourraient|325.682725152891
pourrais|pourrais|1721.62170398612
pourrait|pourrait|2599.94491280803
pourras|pourras|299.158463499501
pourrez|pourrez|271.614214823924
pourri|pourri|185.22043462814102
pourriez|pourriez|520.913371587071
pourrions|pourrions|202.290366726747
pourrons|pourrons|116.771537945302
pourront|pourront|132.604656998629
poursuit|poursuit|131.806385804598
poursuite|poursuite|105.779624278589
poursuivait|poursuivait|97.724343053697
poursuivre|poursuivre|217.277907875886
pourtant|pourtant|2583.91328823869
pourvu|pourvu|236.531228939632
poussa|poussa|211.386786612539
poussait|poussait|199.13632144324
poussant|poussant|177.599731023428
pousse|pousse|447.775533141352
pousser|pousser|401.604883340213
poussez|poussez|128.296109154408
poussière|poussiere|527.069290825347
poussé|pousse|341.7297590718056
poussée|poussee|155.8070008836873
pouvaient|pouvaient|452.96191208322
pouvais|pouvais|1295.46808747077
pouvait|pouvait|3030.6182462606
pouvant|pouvant|126.478221167788
pouvez|pouvez|2238.5610137024
pouviez|pouviez|122.341024579415
pouvions|pouvions|118.418802866148
pouvoir|pouvoir|2334.327446735878
pouvoirs|pouvoirs|273.526352937214
pouvons|pouvons|567.413413236696
poème|poeme|175.359797210492
poèmes|poemes|144.466983299139
poète|poete|221.915138583595
poésie|poesie|205.465448418516
poêle|poele|123.2552774214673
pratique|pratique|260.9546041632013
pratiquement|pratiquement|174.105216874931
premier|premier|3130.20586670912
premiers|premiers|710.17849713319
première|premiere|3216.7708007768333
premières|premieres|456.33714399151637
prenaient|prenaient|186.139769326009
prenais|prenais|162.819592644943
prenait|prenait|726.273042082134
prenant|prenant|315.9566155428905
prend|prend|1692.89009513549
prendra|prendra|261.307968115698
prendrai|prendrai|180.68597626379
prendrait|prendrait|124.588912995521
prendre|prendre|4449.89274016215
prends|prends|2762.36608603932
prenez|prenez|1104.5520453871
prenne|prenne|203.848987246939
prennent|prennent|313.129464923279
prenons|prenons|153.11018337975
presque|presque|3549.71445111517
presse|presse|619.666927531473
presser|presser|99.1080305856894
pression|pression|298.971368947036
pressé|presse|290.1207468906945
pressée|pressee|110.38566180235667
pressés|presses|108.22024444737227
preuve|preuve|611.622735592206
preuves|preuves|338.65405310584
prie|prie|1604.75970196638
prier|prier|258.637619900361
prime|prime|131.40537638654536
prince|prince|606.130657368475
princesse|princesse|370.213343382236
principal|principal|255.0286887784858
principale|principale|135.13701784036996
principe|principe|255.080356090339
principes|principes|150.58451974774
printemps|printemps|486.661044525796
pris|pris|3967.7396094945907
prise|prise|807.2346140324032
prises|prises|228.36862965488694
prison|prison|1141.82653541626
prisonnier|prisonnier|298.106913063776
prisonniers|prisonniers|326.4216747771472
prit|prit|941.93918814354
privilège|privilege|104.362221839823
privé|prive|280.127050314665
privée|privee|224.68212421290752
prix|prix|1285.77099341044
prière|priere|269.719997641518
prières|prieres|162.132291127465
probable|probable|153.479501884692
probablement|probablement|588.536053804844
problème|probleme|2458.16645205147
problèmes|problemes|928.068154597326
prochain|prochain|526.113342332321
prochaine|prochaine|823.6132857156277
proche|proche|632.8920655322685
proches|proches|272.44998697695416
procureur|procureur|188.386444091994
procès|proces|383.367061197385
production|production|161.557944870053
produire|produire|156.97508831183
produit|produit|390.1446771465475
produits|produits|169.1585131022544
prof|prof|249.798789178688
professeur|professeur|767.195494187041
professeurs|professeurs|124.770223643126
profession|profession|128.69893824625
professionnel|professionnel|151.69280014605948
profil|profil|219.80483583729
profit|profit|192.179731454506
profite|profite|142.629878578045
profiter|profiter|261.586956981723
profité|profite|104.519776972413
profond|profond|423.60304987217074
profonde|profonde|272.330692467633
profondeur|profondeur|146.351024500791
profondeurs|profondeurs|105.57437300117
profondément|profondement|294.012133380495
programme|programme|367.2525467856513
progrès|progres|264.770197596537
proie|proie|212.582115262673
projet|projet|461.630884736556
projets|projets|304.987895110843
promenade|promenade|306.328061984905
promener|promener|287.813185880291
promesse|promesse|231.791353388139
promesses|promesses|165.727611240882
promets|promets|446.555586350604
promis|promis|868.8038367408858
promotion|promotion|113.666816429661
promène|promene|101.622458227426
prononcer|prononcer|160.748622800548
prononcé|prononce|136.5271982622207
propos|propos|1216.5945559393
proposa|proposa|128.241333301129
propose|propose|247.837882641929
proposer|proposer|159.227183689031
proposition|proposition|175.433585478371
proposé|propose|199.25580106735939
propre|propre|1601.131122534825
proprement|proprement|113.786264579584
propres|propres|571.9681291399638
propriétaire|proprietaire|292.735074128434
propriété|propriete|201.095797740883
protection|protection|225.139007903909
protège|protege|203.442691653196
protéger|proteger|491.404564758035
protégé|protege|136.6461417470193
prouve|prouve|201.746824218603
prouver|prouver|342.044326261711
province|province|191.607370780606
provisions|provisions|105.049893586897
provisoire|provisoire|121.8439016175854
provoquer|provoquer|118.185473882167
proximité|proximite|101.123330477009
prudence|prudence|133.506798955686
prudent|prudent|202.1618340797861
près|pres|3598.45625158469
près de|presde|112.072649059785
pré|pre|136.078492699338
précaution|precaution|132.567124565432
précautions|precautions|120.990700929674
précieux|precieux|214.275237449484
précis|precis|334.7516034714427
précise|precise|178.1436245560934
précision|precision|134.236140212706
précisément|precisement|260.990304653487
préfère|prefere|695.736878843547
préfères|preferes|150.24168280052
préférait|preferait|133.640413458463
préférerais|prefererais|108.155151241859
préférez|preferez|98.9800340780495
préféré|prefere|341.8126126316462
préférée|preferee|109.35443185394249
prénom|prenom|260.135858841258
préparait|preparait|155.441672750845
prépare|prepare|358.198543804952
préparer|preparer|494.071989546745
préparez|preparez|158.375444714434
préparé|prepare|259.010181382255
prés|pres|160.770762961648
présence|presence|976.186957219198
présent|present|1622.3214164414621
présentait|presentait|118.979723229901
présente|presente|622.5359642500239
présenter|presenter|468.9435263103419
présents|presents|107.53277702017151
présenté|presente|131.830326434412
président|president|1145.7750028931769
prétend|pretend|135.397013496871
prétendait|pretendait|97.0760234136079
prétexte|pretexte|272.5694543319525
prévenir|prevenir|406.621774443341
prévenu|prevenu|232.25112903157023
préviens|previens|200.800286708894
prévoir|prevoir|142.222880935259
prévu|prevu|489.162243657794
prêt|pret|1433.8889721092391
prête|prete|715.590657492829
prêter|preter|195.491855740802
prêtes|pretes|124.5187571392671
prêtre|pretre|372.312039908671
prêtres|pretres|142.561727510379
prêts|prets|581.1995030754416
prêté|prete|126.02459965881368
psy|psy|108.921878227427
psychiatre|psychiatre|100.098107958404
pu|pu|3930.06697746156
pub|pub|139.72549239373
public|public|662.337949854103
publicité|publicite|135.588449445959
publics|publics|107.95208986782656
publique|publique|227.368963120011
puce|puce|153.75635152660402
pudeur|pudeur|133.176111303611
pue|pue|179.987623870838
puis|puis|9244.75311717348
puisque|puisque|1047.8256188809064
puissance|puissance|408.830534277411
puissant|puissant|258.4566986874277
puissante|puissante|128.523079684058
puissants|puissants|99.050375049102
puisse|puisse|907.415020206251
puissent|puissent|132.9955411152
puits|puits|226.282618562917
pull|pull|101.357565829908
punir|punir|122.411161230593
punition|punition|107.782219530368
pur|pur|389.963034679495
pure|pure|335.749469537605
pureté|purete|113.490032293476
pus|pus|117.00396056036556
put|put|299.873664544695
putain|putain|1770.13091593085
putains|putains|141.544293685222
pute|pute|559.212387418958
putes|putes|131.796796642437
pyjama|pyjama|121.602209390686
pâle|pale|447.943756650699
pâles|pales|100.388352019778
pâte|pate|139.768630552942
père|pere|8721.42695238023
pères|peres|173.89273224846
pèse|pese|129.832774628299
péché|peche|318.2525633974689
péchés|peches|126.29293935315799
pédé|pede|167.910291221024
pénible|penible|186.699814795041
pénombre|penombre|160.173370174218
pénétrer|penetrer|170.62973434611
pépé|pepe|118.229518410297
période|periode|306.34493517539
pétrole|petrole|156.172309811454
pêche|peche|288.6085267117409
pêcheur|pecheur|99.742924332119
pêcheurs|pecheurs|106.369733037695
pût|put|236.432223443425
qu|qu|257.5371404646107
quai|quai|358.908458674456
quais|quais|123.218670562263
qualité|qualite|348.535337497078
qualités|qualites|135.493631705772
quand|quand|18193.426895813245
quant|quant|220.523311333633
quantité|quantite|131.34970643347
quarantaine|quarantaine|96.7748943864826
quarante|quarante|316.4136843486912
quart|quart|427.329462765532
quartier|quartier|796.158397361656
quartiers|quartiers|179.79724793127
quarts|quarts|122.460121704816
quasi|quasi|110.70511346415915
quatorze|quatorze|157.814697196358
quatre|quatre|2378.652221536039
quatrième|quatrieme|242.771865154855
que|que|40748.543948103325
quel|quel|5077.02069454392
quelconque|quelconque|204.834506634036
quelle|quelle|4162.32779541105
quelles|quelles|455.33474447798
quelqu'un|quelquun|4172.22582922359
quelque|quelque|8883.102958904408
quelquefois|quelquefois|396.344167722026
quelques|quelques|5868.29339601891
quelques-uns|quelquesuns|166.79837841108
quels|quels|514.808674213537
querelle|querelle|97.40255478386034
question|question|2890.69055031008
questions|questions|1176.4876045766
queue|queue|496.341092549958
qui|qui|73764.20760215823
quiconque|quiconque|175.62578109172722
quinze|quinze|639.605871810387
